rotulo fase id_evento id_estrutura tempo endereco tamanho
L 0 7779 1 3.526403629 1 32
L 0 7780 1 3.526404395 2 32
L 0 7781 1 3.526406219 3 32
L 0 7782 1 3.526617235 556 32
L 0 7783 1 3.526619670 0 32
L 0 7784 1 3.526621815 1 32
L 0 7785 1 3.526622789 2 32
L 0 7786 1 3.526625172 3 32
L 0 7787 1 3.526767780 557 32
L 0 7788 1 3.526769884 0 32
L 0 7789 1 3.526772112 1 32
L 0 7790 1 3.526773075 2 32
L 0 7791 1 3.526774795 3 32
L 0 7792 1 3.526919890 558 32
L 0 7793 1 3.526923745 0 32
L 0 7794 1 3.526926024 1 32
L 0 7795 1 3.526927123 2 32
L 0 7796 1 3.526928780 3 32
L 0 7797 1 3.527163193 559 32
L 0 7798 1 3.527166934 0 32
L 0 7799 1 3.527169182 1 32
L 0 7800 1 3.527170156 2 32
L 0 7801 1 3.527171742 3 32
L 0 7802 1 3.564511155 560 32
L 0 7803 1 3.564525329 0 32
L 0 7804 1 3.564537629 1 32
L 0 7805 1 3.564538914 2 32
L 0 7806 1 3.564541183 3 32
L 0 7807 1 3.564680164 561 32
L 0 7808 1 3.564683200 0 32
L 0 7809 1 3.564685749 1 32
L 0 7810 1 3.564686744 2 32
L 0 7811 1 3.564688982 3 32
L 0 7812 1 3.564826078 562 32
L 0 7813 1 3.564829280 0 32
L 0 7814 1 3.564831684 1 32
L 0 7815 1 3.564832886 2 32
L 0 7816 1 3.564834782 3 32
L 0 7817 1 3.564940513 563 32
L 0 7818 1 3.564943072 0 32
L 0 7819 1 3.564944885 1 32
L 0 7820 1 3.564946139 2 32
L 0 7821 1 3.564947621 3 32
L 0 7822 1 3.565059475 564 32
L 0 7823 1 3.565063661 0 32
L 0 7824 1 3.565066438 1 32
L 0 7825 1 3.565068842 2 32
L 0 7826 1 3.565070365 3 32
L 0 7827 1 3.565175879 565 32
L 0 7828 1 3.565180479 0 32
L 0 7829 1 3.565183878 1 32
L 0 7830 1 3.565184728 2 32
L 0 7831 1 3.565186821 3 32
L 0 7832 1 3.565310197 566 32
L 0 7833 1 3.565312114 0 32
L 0 7834 1 3.565313834 1 32
L 0 7835 1 3.565314757 2 32
L 0 7836 1 3.565316425 3 32
L 0 7837 1 3.565694617 567 32
L 0 7838 1 3.565697228 0 32
L 0 7839 1 3.565699165 1 32
L 0 7840 1 3.565700088 2 32
L 0 7841 1 3.565701621 3 32
L 0 7842 1 3.565878599 568 32
L 0 7843 1 3.565881117 0 32
L 0 7844 1 3.565884174 1 32
L 0 7845 1 3.565884920 2 32
L 0 7846 1 3.565886028 3 32
L 0 7847 1 3.566110090 569 32
L 0 7848 1 3.566113706 0 32
L 0 7849 1 3.566119136 1 32
L 0 7850 1 3.566122016 2 32
L 0 7851 1 3.566123892 3 32
L 0 7852 1 3.566231332 570 32
L 0 7853 1 3.566233332 0 32
L 0 7854 1 3.566235332 1 32
L 0 7855 1 3.566236109 2 32
L 0 7856 1 3.566237673 3 32
L 0 7857 1 3.566327779 571 32
L 0 7858 1 3.566330359 0 32
L 0 7859 1 3.566332038 1 32
L 0 7860 1 3.566332835 2 32
L 0 7861 1 3.566335809 3 32
L 0 7862 1 3.566500602 572 32
L 0 7863 1 3.566503824 0 32
L 0 7864 1 3.566508591 1 32
L 0 7865 1 3.566509409 2 32
L 0 7866 1 3.566511098 3 32
L 0 7867 1 3.566675176 573 32
L 0 7868 1 3.566678564 0 32
L 0 7869 1 3.566681413 1 32
L 0 7870 1 3.566682688 2 32
L 0 7871 1 3.566684418 3 32
L 0 7872 1 3.567235630 574 32
L 0 7873 1 3.567244479 0 32
L 0 7874 1 3.567248976 1 32
L 0 7875 1 3.567249950 2 32
L 0 7876 1 3.567252644 3 32
L 0 7877 1 3.567327973 575 32
L 0 7878 1 3.567329320 0 32
L 0 7879 1 3.567331755 1 32
L 0 7880 1 3.567332574 2 32
L 0 7881 1 3.567333952 3 32
L 0 7882 1 3.568366493 576 32
L 0 7883 1 3.568383186 0 32
L 0 7884 1 3.568394957 1 32
L 0 7885 1 3.568396884 2 32
L 0 7886 1 3.568398625 3 32
L 0 7887 1 3.568583363 577 32
L 0 7888 1 3.568587176 0 32
L 0 7889 1 3.568589446 1 32
L 0 7890 1 3.568590399 2 32
L 0 7891 1 3.568592461 3 32
L 0 7892 1 3.568753192 578 32
L 0 7893 1 3.568756507 0 32
L 0 7894 1 3.568760393 1 32
L 0 7895 1 3.568761274 2 32
L 0 7896 1 3.568763429 3 32
L 0 7897 1 3.569011892 579 32
L 0 7898 1 3.569016016 0 32
L 0 7899 1 3.569019125 1 32
L 0 7900 1 3.569020337 2 32
L 0 7901 1 3.569022161 3 32
L 0 7902 1 3.615637298 580 32
L 0 7903 1 3.615652924 0 32
L 0 7904 1 3.615660674 1 32
L 0 7905 1 3.615663027 2 32
L 0 7906 1 3.615665016 3 32
L 0 7907 1 3.615923800 581 32
L 0 7908 1 3.615927468 0 32
L 0 7909 1 3.615930732 1 32
L 0 7910 1 3.615931778 2 32
L 0 7911 1 3.615934141 3 32
L 0 7912 1 3.616117335 582 32
L 0 7913 1 3.616121522 0 32
L 0 7914 1 3.616125179 1 32
L 0 7915 1 3.616126081 2 32
L 0 7916 1 3.616128526 3 32
L 0 7917 1 3.616232112 583 32
L 0 7918 1 3.616233127 0 32
L 0 7919 1 3.616235500 1 32
L 0 7920 1 3.616236505 2 32
L 0 7921 1 3.616237542 3 32
L 0 7922 1 3.616431989 584 32
L 0 7923 1 3.616434424 0 32
L 0 7924 1 3.616436476 1 32
L 0 7925 1 3.616437792 2 32
L 0 7926 1 3.616440040 3 32
L 0 7927 1 3.616541212 585 32
L 0 7928 1 3.616543740 0 32
L 0 7929 1 3.616545896 1 32
L 0 7930 1 3.616546766 2 32
L 0 7931 1 3.616548217 3 32
L 0 7932 1 3.616687053 586 32
L 0 7933 1 3.616690151 0 32
L 0 7934 1 3.616692949 1 32
L 0 7935 1 3.616693933 2 32
L 0 7936 1 3.616695612 3 32
L 0 7937 1 3.616868404 587 32
L 0 7938 1 3.616872372 0 32
L 0 7939 1 3.616875615 1 32
L 0 7940 1 3.616876703 2 32
L 0 7941 1 3.616878517 3 32
L 0 7942 1 3.616989729 588 32
L 0 7943 1 3.616993386 0 32
L 0 7944 1 3.616995987 1 32
L 0 7945 1 3.616997096 2 32
L 0 7946 1 3.616999386 3 32
L 0 7947 1 3.617178695 589 32
L 0 7948 1 3.617181949 0 32
L 0 7949 1 3.617184622 1 32
L 0 7950 1 3.617185399 2 32
L 0 7951 1 3.617188787 3 32
L 0 7952 1 3.617235104 590 32
L 0 7953 1 3.617236337 0 32
L 0 7954 1 3.617237705 1 32
L 0 7955 1 3.617238513 2 32
L 0 7956 1 3.617239570 3 32
L 0 7957 1 3.617281981 591 32
L 0 7958 1 3.617282820 0 32
L 0 7959 1 3.617284219 1 32
L 0 7960 1 3.617285048 2 32
L 0 7961 1 3.617285866 3 32
L 0 7962 1 3.618422626 592 32
L 0 7963 1 3.618438904 0 32
L 0 7964 1 3.618445691 1 32
L 0 7965 1 3.618446820 2 32
L 0 7966 1 3.618448913 3 32
L 0 7967 1 3.618618410 593 32
L 0 7968 1 3.618622119 0 32
L 0 7969 1 3.618625456 1 32
L 0 7970 1 3.618626710 2 32
L 0 7971 1 3.618628689 3 32
L 0 7972 1 3.619089012 594 32
L 0 7973 1 3.619097788 0 32
L 0 7974 1 3.619102959 1 32
L 0 7975 1 3.619104368 2 32
L 0 7976 1 3.619107062 3 32
L 0 7977 1 3.619293448 595 32
L 0 7978 1 3.619296826 0 32
L 0 7979 1 3.619299033 1 32
L 0 7980 1 3.619300142 2 32
L 0 7981 1 3.619512671 3 32
L 0 7982 1 3.622021007 596 32
L 0 7983 1 3.622036798 0 32
L 0 7984 1 3.622046176 1 32
L 0 7985 1 3.622047813 2 32
L 0 7986 1 3.622050144 3 32
L 0 7987 1 3.630902591 597 32
L 0 7988 1 3.630915222 0 32
L 0 7989 1 3.630921874 1 32
L 0 7990 1 3.630923107 2 32
L 0 7991 1 3.630925304 3 32
L 0 7992 1 3.632278558 598 32
L 0 7993 1 3.632293976 0 32
L 0 7994 1 3.632302659 1 32
L 0 7995 1 3.632304183 2 32
L 0 7996 1 3.632306597 3 32
L 0 7997 1 3.674175253 599 32
L 0 7998 1 3.674190920 0 32
L 0 7999 1 3.674197800 1 32
L 0 8000 1 3.674199438 2 32
L 0 8001 1 3.674201655 3 32
L 0 8002 1 3.674741085 600 32
L 0 8003 1 3.674749654 0 32
L 0 8004 1 3.674756193 1 32
L 0 8005 1 3.674757281 2 32
L 0 8006 1 3.674759705 3 32
L 0 8007 1 3.674920312 601 32
L 0 8008 1 3.674922529 0 32
L 0 8009 1 3.674925441 1 32
L 0 8010 1 3.674926518 2 32
L 0 8011 1 3.674928819 3 32
L 0 8012 1 3.675504189 602 32
L 0 8013 1 3.675513048 0 32
L 0 8014 1 3.675519359 1 32
L 0 8015 1 3.675521193 2 32
L 0 8016 1 3.675523420 3 32
L 0 8017 1 3.681916688 603 32
L 0 8018 1 3.681934126 0 32
L 0 8019 1 3.681944903 1 32
L 0 8020 1 3.681946757 2 32
L 0 8021 1 3.681948861 3 32
L 0 8022 1 3.682255619 604 32
L 0 8023 1 3.682259691 0 32
L 0 8024 1 3.682261846 1 32
L 0 8025 1 3.682263504 2 32
L 0 8026 1 3.682266053 3 32
L 0 8027 1 3.682403139 605 32
L 0 8028 1 3.682405677 0 32
L 0 8029 1 3.682407812 1 32
L 0 8030 1 3.682408620 2 32
L 0 8031 1 3.682409490 3 32
L 0 8032 1 3.682486177 606 32
L 0 8033 1 3.682488560 0 32
L 0 8034 1 3.682490799 1 32
L 0 8035 1 3.682491949 2 32
L 0 8036 1 3.682492954 3 32
L 0 8037 1 3.682944517 607 32
L 0 8038 1 3.682952775 0 32
L 0 8039 1 3.682956785 1 32
L 0 8040 1 3.682958101 2 32
L 0 8041 1 3.682959811 3 32
L 0 8042 1 3.683012687 608 32
L 0 8043 1 3.683013526 0 32
L 0 8044 1 3.683015526 1 32
L 0 8045 1 3.683016458 2 32
L 0 8046 1 3.683018955 3 32
L 0 8047 1 3.683389813 609 32
L 0 8048 1 3.683394818 0 32
L 0 8049 1 3.683399097 1 32
L 0 8050 1 3.683400714 2 32
L 0 8051 1 3.683401781 3 32
L 0 8052 1 3.683519790 610 32
L 0 8053 1 3.683522298 0 32
L 0 8054 1 3.683524142 1 32
L 0 8055 1 3.683525137 2 32
L 0 8056 1 3.683526950 3 32
L 0 8057 1 3.683674646 611 32
L 0 8058 1 3.683677941 0 32
L 0 8059 1 3.683680573 1 32
L 0 8060 1 3.683681578 2 32
L 0 8061 1 3.683683899 3 32
L 0 8062 1 3.683886812 612 32
L 0 8063 1 3.683889061 0 32
L 0 8064 1 3.683891537 1 32
L 0 8065 1 3.683892812 2 32
L 0 8066 1 3.683893755 3 32
L 0 8067 1 3.684096668 613 32
L 0 8068 1 3.684102014 0 32
L 0 8069 1 3.684107579 1 32
L 0 8070 1 3.684108853 2 32
L 0 8071 1 3.684110615 3 32
L 0 8072 1 3.684308171 614 32
L 0 8073 1 3.684310709 0 32
L 0 8074 1 3.684315859 1 32
L 0 8075 1 3.684316709 2 32
L 0 8076 1 3.684318097 3 32
L 0 8077 1 3.694779272 615 32
L 0 8078 1 3.698064787 0 32
L 0 8079 1 3.698084143 1 32
L 0 8080 1 3.698085739 2 32
L 0 8081 1 3.698086930 3 32
L 0 8082 1 3.698921269 616 32
L 0 8083 1 3.698936719 0 32
L 0 8084 1 3.698944832 1 32
L 0 8085 1 3.698946531 2 32
L 0 8086 1 3.698948821 3 32
L 0 8087 1 3.699170074 617 32
L 0 8088 1 3.699173369 0 32
L 0 8089 1 3.699177369 1 32
L 0 8090 1 3.699178302 2 32
L 0 8091 1 3.699180281 3 32
L 0 8092 1 3.700699317 618 32
L 0 8093 1 3.700713098 0 32
L 0 8094 1 3.700722371 1 32
L 0 8095 1 3.700724071 2 32
L 0 8096 1 3.700726071 3 32
L 0 8097 1 3.766251896 619 32
L 0 8098 1 3.766268713 0 32
L 0 8099 1 3.766275707 1 32
L 0 8100 1 3.766276867 2 32
L 0 8101 1 3.766279136 3 32
L 0 8102 1 3.766806169 620 32
L 0 8103 1 3.766821110 0 32
L 0 8104 1 3.766828933 1 32
L 0 8105 1 3.766830156 2 32
L 0 8106 1 3.766832819 3 32
L 0 8107 1 3.767001912 621 32
L 0 8108 1 3.767005196 0 32
L 0 8109 1 3.767007984 1 32
L 0 8110 1 3.767008978 2 32
L 0 8111 1 3.767010211 3 32
L 0 8112 1 3.767172963 622 32
L 0 8113 1 3.767175615 0 32
L 0 8114 1 3.767178454 1 32
L 0 8115 1 3.767179273 2 32
L 0 8116 1 3.767180786 3 32
L 0 8117 1 3.767335186 623 32
L 0 8118 1 3.767337517 0 32
L 0 8119 1 3.767340543 1 32
L 0 8120 1 3.767341568 2 32
L 0 8121 1 3.767342998 3 32
L 0 8122 1 3.767495191 624 32
L 0 8123 1 3.767497730 0 32
L 0 8124 1 3.767500372 1 32
L 0 8125 1 3.767709761 2 32
L 0 8126 1 3.767712890 3 32
L 0 8127 1 3.767912167 625 32
L 0 8128 1 3.767916529 0 32
L 0 8129 1 3.767920767 1 32
L 0 8130 1 3.767921824 2 32
L 0 8131 1 3.767924642 3 32
L 0 8132 1 3.768157107 626 32
L 0 8133 1 3.768159552 0 32
L 0 8134 1 3.768162070 1 32
L 0 8135 1 3.768162858 2 32
L 0 8136 1 3.768164029 3 32
L 0 8137 1 3.768315486 627 32
L 0 8138 1 3.768319703 0 32
L 0 8139 1 3.768322708 1 32
L 0 8140 1 3.768323578 2 32
L 0 8141 1 3.768326542 3 32
L 0 8142 1 3.768380215 628 32
L 0 8143 1 3.768381852 0 32
L 0 8144 1 3.768383800 1 32
L 0 8145 1 3.768384743 2 32
L 0 8146 1 3.768391002 3 32
L 0 8147 1 3.768565990 629 32
L 0 8148 1 3.768568446 0 32
L 0 8149 1 3.768571471 1 32
L 0 8150 1 3.768572839 2 32
L 0 8151 1 3.768575098 3 32
L 0 8152 1 3.768737393 630 32
L 0 8153 1 3.768739984 0 32
L 0 8154 1 3.768743621 1 32
L 0 8155 1 3.768744647 2 32
L 0 8156 1 3.768746605 3 32
L 0 8157 1 3.768958771 631 32
L 0 8158 1 3.768962439 0 32
L 0 8159 1 3.768965527 1 32
L 0 8160 1 3.768966543 2 32
L 0 8161 1 3.768968397 3 32
L 0 8162 1 3.769130019 632 32
L 0 8163 1 3.769133138 0 32
L 0 8164 1 3.769136278 1 32
L 0 8165 1 3.769137096 2 32
L 0 8166 1 3.769138692 3 32
L 0 8167 1 3.769298386 633 32
L 0 8168 1 3.769300583 0 32
L 0 8169 1 3.769303049 1 32
L 0 8170 1 3.769304034 2 32
L 0 8171 1 3.769306790 3 32
L 0 8172 1 3.769478245 634 32
L 0 8173 1 3.769480452 0 32
L 0 8174 1 3.769483105 1 32
L 0 8175 1 3.769484089 2 32
L 0 8176 1 3.769486120 3 32
L 0 8177 1 3.769603912 635 32
L 0 8178 1 3.769606533 0 32
L 0 8179 1 3.769609507 1 32
L 0 8180 1 3.769610522 2 32
L 0 8181 1 3.769611942 3 32
L 0 8182 1 3.769784340 636 32
L 0 8183 1 3.769787283 0 32
L 0 8184 1 3.769789210 1 32
L 0 8185 1 3.769790267 2 32
L 0 8186 1 3.769795655 3 32
L 0 8187 1 3.769913198 637 32
L 0 8188 1 3.769915374 0 32
L 0 8189 1 3.769918027 1 32
L 0 8190 1 3.769919135 2 32
L 0 8191 1 3.769920866 3 32
L 0 8192 1 3.810820975 638 32
L 0 8193 1 3.810832725 0 32
L 0 8194 1 3.810839336 1 32
L 0 8195 1 3.810840486 2 32
L 0 8196 1 3.810842030 3 32
L 0 8197 1 3.810947802 639 32
L 0 8198 1 3.810950351 0 32
L 0 8199 1 3.810952568 1 32
L 0 8200 1 3.810953553 2 32
L 0 8201 1 3.810955708 3 32
L 0 8202 1 3.811100295 640 32
L 0 8203 1 3.811102523 0 32
L 0 8204 1 3.811104606 1 32
L 0 8205 1 3.811105569 2 32
L 0 8206 1 3.811106595 3 32
L 0 8207 1 3.811402391 641 32
L 0 8208 1 3.811404898 0 32
L 0 8209 1 3.811407043 1 32
L 0 8210 1 3.811407924 2 32
L 0 8211 1 3.811409861 3 32
L 0 8212 1 3.811566769 642 32
L 0 8213 1 3.811569566 0 32
L 0 8214 1 3.811571991 1 32
L 0 8215 1 3.811572903 2 32
L 0 8216 1 3.811574706 3 32
L 0 8217 1 3.811724892 643 32
L 0 8218 1 3.811730073 0 32
L 0 8219 1 3.811733627 1 32
L 0 8220 1 3.811734663 2 32
L 0 8221 1 3.811736642 3 32
L 0 8222 1 3.811833234 644 32
L 0 8223 1 3.811835223 0 32
L 0 8224 1 3.811838010 1 32
L 0 8225 1 3.811838839 2 32
L 0 8226 1 3.811840114 3 32
L 0 8227 1 3.811924189 645 32
L 0 8228 1 3.811926002 0 32
L 0 8229 1 3.811927432 1 32
L 0 8230 1 3.811928219 2 32
L 0 8231 1 3.811930002 3 32
L 0 8232 1 3.812005362 646 32
L 0 8233 1 3.812007124 0 32
L 0 8234 1 3.812008989 1 32
L 0 8235 1 3.812009766 2 32
L 0 8236 1 3.812011445 3 32
L 0 8237 1 3.812131516 647 32
L 0 8238 1 3.812133278 0 32
L 0 8239 1 3.812135018 1 32
L 0 8240 1 3.812135795 2 32
L 0 8241 1 3.812136832 3 32
L 0 8242 1 3.812217964 648 32
L 0 8243 1 3.812219715 0 32
L 0 8244 1 3.812222233 1 32
L 0 8245 1 3.812223145 2 32
L 0 8246 1 3.812224885 3 32
L 0 8247 1 3.812322213 649 32
L 0 8248 1 3.812324751 0 32
L 0 8249 1 3.812327238 1 32
L 0 8250 1 3.812328378 2 32
L 0 8251 1 3.812329912 3 32
L 0 8252 1 3.812648338 650 32
L 0 8253 1 3.812654203 0 32
L 0 8254 1 3.812658710 1 32
L 0 8255 1 3.812660337 2 32
L 0 8256 1 3.812661746 3 32
L 0 8257 1 3.812826300 651 32
L 0 8258 1 3.812828870 0 32
L 0 8259 1 3.812831740 1 32
L 0 8260 1 3.812833015 2 32
L 0 8261 1 3.812835325 3 32
L 0 8262 1 3.812988875 652 32
L 0 8263 1 3.812991694 0 32
L 0 8264 1 3.812994471 1 32
L 0 8265 1 3.812995424 2 32
L 0 8266 1 3.812997165 3 32
L 0 8267 1 3.813192110 653 32
L 0 8268 1 3.813200606 0 32
L 0 8269 1 3.813387200 1 32
L 0 8270 1 3.813388744 2 32
L 0 8271 1 3.813390122 3 32
L 0 8272 1 3.813444044 654 32
L 0 8273 1 3.813444966 0 32
L 0 8274 1 3.813446655 1 32
L 0 8275 1 3.813448106 2 32
L 0 8276 1 3.813450220 3 32
L 0 8277 1 3.813606112 655 32
L 0 8278 1 3.813609096 0 32
L 0 8279 1 3.813611697 1 32
L 0 8280 1 3.813612494 2 32
L 0 8281 1 3.813617572 3 32
L 0 8282 1 3.813783152 656 32
L 0 8283 1 3.813786208 0 32
L 0 8284 1 3.813789794 1 32
L 0 8285 1 3.813790695 2 32
L 0 8286 1 3.813793503 3 32
L 0 8287 1 3.814032641 657 32
L 0 8288 1 3.814036889 0 32
L 0 8289 1 3.814040039 1 32
L 0 8290 1 3.814040920 2 32
L 0 8291 1 3.814044318 3 32
L 0 8292 1 3.857273742 658 32
L 0 8293 1 3.857287606 0 32
L 0 8294 1 3.857297284 1 32
L 0 8295 1 3.857299149 2 32
L 0 8296 1 3.857301138 3 32
L 0 8297 1 3.857433468 659 32
L 0 8298 1 3.857436307 0 32
L 0 8299 1 3.857438679 1 32
L 0 8300 1 3.857439850 2 32
L 0 8301 1 3.857441695 3 32
L 0 8302 1 3.857763529 660 32
L 0 8303 1 3.857766731 0 32
L 0 8304 1 3.857774471 1 32
L 0 8305 1 3.857776492 2 32
L 0 8306 1 3.857778118 3 32
L 0 8307 1 3.858027328 661 32
L 0 8308 1 3.858030084 0 32
L 0 8309 1 3.858032322 1 32
L 0 8310 1 3.858033389 2 32
L 0 8311 1 3.858035741 3 32
L 0 8312 1 3.858189851 662 32
L 0 8313 1 3.858193592 0 32
L 0 8314 1 3.858196524 1 32
L 0 8315 1 3.858197633 2 32
L 0 8316 1 3.858199974 3 32
L 0 8317 1 3.858353131 663 32
L 0 8318 1 3.858356861 0 32
L 0 8319 1 3.858359265 1 32
L 0 8320 1 3.858360125 2 32
L 0 8321 1 3.858361544 3 32
L 0 8322 1 3.858406255 664 32
L 0 8323 1 3.858408286 0 32
L 0 8324 1 3.858410141 1 32
L 0 8325 1 3.858411084 2 32
L 0 8326 1 3.858413001 3 32
L 0 8327 1 3.858575306 665 32
L 0 8328 1 3.858578021 0 32
L 0 8329 1 3.858582508 1 32
L 0 8330 1 3.858583565 2 32
L 0 8331 1 3.858585015 3 32
L 0 8332 1 3.858784996 666 32
L 0 8333 1 3.858787483 0 32
L 0 8334 1 3.858789524 1 32
L 0 8335 1 3.858790757 2 32
L 0 8336 1 3.858792125 3 32
L 0 8337 1 3.858998945 667 32
L 0 8338 1 3.859001722 0 32
L 0 8339 1 3.859003939 1 32
L 0 8340 1 3.859004840 2 32
L 0 8341 1 3.859006612 3 32
L 0 8342 1 3.859160131 668 32
L 0 8343 1 3.859164131 0 32
L 0 8344 1 3.859166649 1 32
L 0 8345 1 3.859167612 2 32
L 0 8346 1 3.859169353 3 32
L 0 8347 1 3.859328053 669 32
L 0 8348 1 3.859331099 0 32
L 0 8349 1 3.859333389 1 32
L 0 8350 1 3.859334591 2 32
L 0 8351 1 3.859336052 3 32
L 0 8352 1 3.859494638 670 32
L 0 8353 1 3.859496835 0 32
L 0 8354 1 3.859498835 1 32
L 0 8355 1 3.859499840 2 32
L 0 8356 1 3.859501104 3 32
L 0 8357 1 3.859768705 671 32
L 0 8358 1 3.859772943 0 32
L 0 8359 1 3.859775440 1 32
L 0 8360 1 3.859776435 2 32
L 0 8361 1 3.859778445 3 32
L 0 8362 1 3.859887481 672 32
L 0 8363 1 3.859891025 0 32
L 0 8364 1 3.859893087 1 32
L 0 8365 1 3.859894755 2 32
L 0 8366 1 3.859896040 3 32
L 0 8367 1 3.860127500 673 32
L 0 8368 1 3.860132214 0 32
L 0 8369 1 3.860135965 1 32
L 0 8370 1 3.860136970 2 32
L 0 8371 1 3.860139229 3 32
L 0 8372 1 3.860236277 674 32
L 0 8373 1 3.860238795 0 32
L 0 8374 1 3.860242432 1 32
L 0 8375 1 3.860243561 2 32
L 0 8376 1 3.860245095 3 32
L 0 8377 1 3.860416384 675 32
L 0 8378 1 3.860419949 0 32
L 0 8379 1 3.860423161 1 32
L 0 8380 1 3.860424218 2 32
L 0 8381 1 3.860426197 3 32
L 0 8382 1 3.860636405 676 32
L 0 8383 1 3.860638995 0 32
L 0 8384 1 3.861130969 1 32
L 0 8385 1 3.861132564 2 32
L 0 8386 1 3.861133777 3 32
L 0 8387 1 3.861282933 677 32
L 0 8388 1 3.861285648 0 32
L 0 8389 1 3.861288643 1 32
L 0 8390 1 3.861289948 2 32
L 0 8391 1 3.861292176 3 32
L 0 8392 1 3.861449114 678 32
L 0 8393 1 3.861451694 0 32
L 0 8394 1 3.861454357 1 32
L 0 8395 1 3.861455331 2 32
L 0 8396 1 3.861456834 3 32
L 0 8397 1 3.899875189 679 32
L 0 8398 1 3.899883975 0 32
L 0 8399 1 3.899894938 1 32
L 0 8400 1 3.899896358 2 32
L 0 8401 1 3.899899798 3 32
L 0 8402 1 3.900215767 680 32
L 0 8403 1 3.900220534 0 32
L 0 8404 1 3.900225539 1 32
L 0 8405 1 3.900226813 2 32
L 0 8406 1 3.900229652 3 32
L 0 8407 1 3.900335766 681 32
L 0 8408 1 3.900338937 0 32
L 0 8409 1 3.900342222 1 32
L 0 8410 1 3.900343413 2 32
L 0 8411 1 3.900346159 3 32
L 0 8412 1 3.900545176 682 32
L 0 8413 1 3.900731822 0 32
L 0 8414 1 3.900738495 1 32
L 0 8415 1 3.900739438 2 32
L 0 8416 1 3.900741292 3 32
L 0 8417 1 3.900910520 683 32
L 0 8418 1 3.900914395 0 32
L 0 8419 1 3.900916706 1 32
L 0 8420 1 3.900917845 2 32
L 0 8421 1 3.900925233 3 32
L 0 8422 1 3.901130219 684 32
L 0 8423 1 3.901132415 0 32
L 0 8424 1 3.901135306 1 32
L 0 8425 1 3.901136249 2 32
L 0 8426 1 3.901137897 3 32
L 0 8427 1 3.901283821 685 32
L 0 8428 1 3.901286712 0 32
L 0 8429 1 3.901289675 1 32
L 0 8430 1 3.901290639 2 32
L 0 8431 1 3.901291550 3 32
L 0 8432 1 3.901385541 686 32
L 0 8433 1 3.901387728 0 32
L 0 8434 1 3.901390080 1 32
L 0 8435 1 3.901391023 2 32
L 0 8436 1 3.901393002 3 32
L 0 8437 1 3.901498712 687 32
L 0 8438 1 3.901501302 0 32
L 0 8439 1 3.901503520 1 32
L 0 8440 1 3.901504307 2 32
L 0 8441 1 3.901505426 3 32
L 0 8442 1 3.901748025 688 32
L 0 8443 1 3.901751817 0 32
L 0 8444 1 3.901754159 1 32
L 0 8445 1 3.901754967 2 32
L 0 8446 1 3.901755858 3 32
L 0 8447 1 3.901970335 689 32
L 0 8448 1 3.901973413 0 32
L 0 8449 1 3.901976894 1 32
L 0 8450 1 3.901977910 2 32
L 0 8451 1 3.901980003 3 32
L 0 8452 1 3.902223264 690 32
L 0 8453 1 3.902227233 0 32
L 0 8454 1 3.902229689 1 32
L 0 8455 1 3.902230787 2 32
L 0 8456 1 3.902232921 3 32
L 0 8457 1 3.902333679 691 32
L 0 8458 1 3.902336849 0 32
L 0 8459 1 3.902338953 1 32
L 0 8460 1 3.902340165 2 32
L 0 8461 1 3.902341512 3 32
L 0 8462 1 3.902406667 692 32
L 0 8463 1 3.902407609 0 32
L 0 8464 1 3.902409174 1 32
L 0 8465 1 3.902411454 2 32
L 0 8466 1 3.902413381 3 32
L 0 8467 1 3.902709726 693 32
L 0 8468 1 3.902712482 0 32
L 0 8469 1 3.902717041 1 32
L 0 8470 1 3.902718471 2 32
L 0 8471 1 3.902720046 3 32
L 0 8472 1 3.902826201 694 32
L 0 8473 1 3.902828295 0 32
L 0 8474 1 3.902832025 1 32
L 0 8475 1 3.902832947 2 32
L 0 8476 1 3.902834470 3 32
L 0 8477 1 3.903672753 695 32
L 0 8478 1 3.903683477 0 32
L 0 8479 1 3.903692388 1 32
L 0 8480 1 3.903693580 2 32
L 0 8481 1 3.903696160 3 32
L 0 8482 1 3.903965978 696 32
L 0 8483 1 3.903970475 0 32
L 0 8484 1 3.903973822 1 32
L 0 8485 1 3.903974693 2 32
L 0 8486 1 3.903976537 3 32
L 0 8487 1 3.904232430 697 32
L 0 8488 1 3.904235279 0 32
L 0 8489 1 3.904240180 1 32
L 0 8490 1 3.904240999 2 32
L 0 8491 1 3.904242802 3 32
L 0 8492 1 3.904284539 698 32
L 0 8493 1 3.904285295 0 32
L 0 8494 1 3.904286922 1 32
L 0 8495 1 3.904287678 2 32
L 0 8496 1 3.904289844 3 32
L 0 8497 1 3.957630917 699 32
L 0 8498 1 3.957639942 0 32
L 0 8499 1 3.957648241 1 32
L 0 8500 1 3.957650024 2 32
L 0 8501 1 3.957652365 3 32
L 0 8502 1 3.957717364 700 32
L 0 8503 1 3.957718359 0 32
L 0 8504 1 3.957719654 1 32
L 0 8505 1 3.957720607 2 32
L 0 8506 1 3.957722690 3 32
L 0 8507 1 3.957906776 701 32
L 0 8508 1 3.957916464 0 32
L 0 8509 1 3.957924692 1 32
L 0 8510 1 3.957927966 2 32
L 0 8511 1 3.957932701 3 32
L 0 8512 1 3.958304033 702 32
L 0 8513 1 3.958308758 0 32
